EventTimeDate,MentionSourceName,MentionIdentifier,Confidence,MentionDocTone
11/30/2016,bitcoinmagazine.com,https://bitcoinmagazine.com/articles/hyperledger-project-hits-members-with-addtion-of-china-s-sinolending-gingkoo-zhongchao-1480530607,100,2.38726790450928
11/29/2016,mondovisione.com,http://www.mondovisione.com/media-and-resources/news/chamber-of-digital-commerce-and-hyperledger-launch-strategic-advocacy-and-educat/,100,5.64516129032258
11/29/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/chamber-digital-commerce-hyperledger-project-join-advocacy-education-1594040,100,3.28638497652582
12/04/2016,thebitcoinnews.com,http://thebitcoinnews.com/chinas-peer-to-peer-lending-meets-blockchain-as-dianrong-joins-hyperledger-project/,100,1.9047619047619
12/04/2016,cryptocoinsnews.com,https://www.cryptocoinsnews.com/china-p2p-blockchain-dianrong-hyperledger/,100,2.51889168765743
12/07/2016,econotimes.com,http://www.econotimes.com/IBM-unveils-Blockchain-Ecosystem-to-enable-organizations-collaborate-using-Hyperledger-fabric-437934,50,3.80313199105145
12/06/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/ibm-trumpets-blockchain-ecosystem-revenue-sharing-programme-hyperledger-1595059,40,4.5507584597433
12/08/2016,it-online.co.za,https://it-online.co.za/2016/12/08/ibm-promotes-hyperledger-with-blockchain-ecosystem/,50,4.08163265306123
12/09/2016,cio.in,http://www.cio.in/news/ibm-declares-call-arms-build-blockchain-ecosystem-hyperledger-fabric-v1,50,2.06896551724138
12/08/2016,it-online.co.za,http://it-online.co.za/2016/12/08/ibm-promotes-hyperledger-with-blockchain-ecosystem/,50,4.08163265306123
12/07/2016,bankingtech.com,http://www.bankingtech.com/667661/ibm-launches-blockchain-ecosystem-on-hyperledger-fabric/,100,3.125
12/07/2016,computerworlduk.com,http://www.computerworlduk.com/infrastructure/ibm-declares-call-arms-build-blockchain-ecosystem-with-hyperledger-fabric-v1-3651455/,50,1.71073094867807
12/07/2016,prnewswire.com,http://www.prnewswire.com/news-releases/ibm-debuts-blockchain-ecosystem-to-help-accelerate-growth-of-networks-on-hyperledger-fabric-300374559.html,50,3.61904761904762
12/15/2016,cio.co.ke,http://cio.co.ke/news/top-stories/ibm-declares-call-to-arms-to-build-blockchain-ecosystem-with-hyperledger-fabric-v1,50,1.67427701674277
12/20/2016,diginomica.com,http://diginomica.com/2016/12/19/enterprise-hits-and-misses-aws-pushes-its-partners-blockchain-goes-hyperledger/,30,0.84190832553788
12/22/2016,econotimes.com,http://www.econotimes.com/Hyperledger-blockchain-consortium-welcomes-Swisscom-463006,20,4.35967302452316
12/28/2016,marketwired.com,http://www.marketwired.com/press-release/hyperledger-wraps-up-2016-by-welcoming-eight-new-members-2185537.htm,50,4.73061760840999
01/05/2017,econotimes.com,http://www.econotimes.com/Blockchain-project-Hyperledger-establishes-Technical-Working-Group-China-474402,100,2.62295081967213
12/28/2016,einnews.com,http://www.einnews.com/pr_news/359696008/hyperledger-wraps-up-2016-by-welcoming-eight-new-members,20,3.95550061804697
12/28/2016,marketwatch.com,http://www.marketwatch.com/story/hyperledger-wraps-up-2016-by-welcoming-eight-new-members-2016-12-28,50,4.6875
