EventTimeDate,MentionSourceName,MentionIdentifier,Confidence,MentionDocTone
09/23/2016,bitcoinmagazine.com,https://bitcoinmagazine.com/articles/blockapps-expands-ethereum-s-presence-in-china-announces-new-funding-and-key-partnerships-1474649431,30,3.44311377245509
09/23/2016,nasdaq.com,http://www.nasdaq.com/article/blockapps-expands-ethereums-presence-in-china-announces-new-funding-and-key-partnerships-cm683923,30,3.54267310789049
09/27/2016,fortune.com,http://fortune.com/ethereum-blockchain-vitalik-buterin/,30,-0.22738756947954
09/26/2016,siliconrepublic.com,https://www.siliconrepublic.com/enterprise/ethereum-hard-fork-deloitte-grid-blockchain-lab,100,-1.43979057591623
09/22/2016,softpedia.com,http://news.softpedia.com/news/ethereum-network-under-computational-ddos-attack-508583.shtml,100,-5.69744597249508
09/28/2016,coindesk.com,http://www.coindesk.com/ethereum-formal-verification-smart-contracts/,100,1.6750418760469
10/03/2016,coolnerd.co,http://coolnerd.co/2016/10/ethereums-taylor-gerring-says-blockchain-is-the-way-forward/,100,1.10091743119266
10/03/2016,coindesk.com,http://www.coindesk.com/jpmorgan-ethereum-blockchain-quorum/,100,1.71875
10/06/2016,coindesk.com,http://www.coindesk.com/so-ethereums-blockchain-is-still-under-attack/,40,-4.79937057435091
07/22/2016,coindesk.com,http://www.coindesk.com/bitcoin-core-ethereum-hard-fork-unsettling-precedent/,100,-1.57545605306799
07/22/2016,huffingtonpost.com,http://www.huffingtonpost.com/david-seaman/ethereums-averted-dao-cri_b_11140292.html,50,-1.18219749652295
08/13/2016,newsbtc.com,http://www.newsbtc.com/2016/08/13/ethereum-classics-proclaimation-of-independence-from-censorship-and-interference/,100,-4.43974630021141
10/12/2016,investopedia.com,http://www.investopedia.com/news/jpmorgan-chase-looking-ethereum-blockchain-jpm/,20,0.88832487309645
10/12/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/case-more-permissive-relicensing-ethereum-1585922,40,0.39603960396039
10/13/2016,canadianbusiness.com,http://www.canadianbusiness.com/innovation/change-agent/vitalik-buterin-ethereum/,80,1.58730158730159
10/14/2016,btc-echo.de,https://www.btc-echo.de/gibt-es-einen-neuen-hard-fork-ethereum/,100,-2.2875816993464
06/19/2016,newsbtc.com,http://www.newsbtc.com/2016/06/19/second-assailant-drains-ethereum-funds-dao/,100,-6.34920634920635
06/19/2016,cointelegraph.com,http://cointelegraph.com/news/mt-gox-style-collapse-of-dao-ethereum-platform-is-a-failed-experiment-says-blockchain-expert,50,-2.65577119509703
06/19/2016,newscombinator.com,http://www.newscombinator.com/article/7/ethereum-dapp-essentials-part-1,100,-0.0497265042267531
10/12/2016,coindesk.com,http://www.coindesk.com/so-it-looks-like-ethereum-is-going-to-have-to-fork-again/,100,-1.89214758751183
10/18/2016,coindesk.com,http://www.coindesk.com/october-ethereum-hard-fork-network-spam-attacks/,100,-1.80084745762711
07/23/2016,coinspeaker.com,http://www.coinspeaker.com/2016/07/21/coinbase-adds-support-for-digital-currency-ethereum/,100,0.46082949308756
10/17/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/night-living-dao-token-sale-breathes-life-into-ethereum-classic-1586849,100,-1.4623172103487
06/18/2016,newsbtc.com,http://www.newsbtc.com/2016/06/18/dao-hack-attacker-sends-open-letter-to-ethereum-community/,100,-4.2319749216301
06/18/2016,trilema.com,http://trilema.com/2016/to-the-dao-and-the-ethereum-community-fuck-you/,50,-1.06761565836299
10/18/2016,bitcoinist.net,http://bitcoinist.net/altcoin-report-ethereum-classic-crashes/,80,-2.16450216450216
10/20/2016,bitcoinist.net,http://bitcoinist.net/shapeshift-removes-ethereum-fork/,100,-1.00502512562814
06/10/2016,bitcoinist.net,http://bitcoinist.net/genesis-mining-ethereum-dash-mining/,100,3.47912524850895
10/25/2016,coindesk.com,http://www.coindesk.com/ethereum-classic-blockchain-fork-ddos-attacks/,100,-1.99335548172758
06/17/2016,techinsider.io,http://www.techinsider.io/dao-hacked-ethereum-crashing-in-value-tens-of-millions-allegedly-stolen-2016-6,100,-3.875
06/17/2016,businessinsider.com,http://www.businessinsider.com/dao-hacked-ethereum-crashing-in-value-tens-of-millions-allegedly-stolen-2016-6,100,-2.21870047543581
06/17/2016,businessinsider.in,http://www.businessinsider.in/Digital-currency-Ethereum-is-cratering-amid-claims-of-a-50-million-hack/articleshow/52795138.cms,100,-2.35934664246824
06/17/2016,businessinsider.com.au,http://www.businessinsider.com.au/dao-hacked-ethereum-crashing-in-value-tens-of-millions-allegedly-stolen-2016-6,100,-3.51906158357771
10/25/2016,insidebitcoins.com,http://insidebitcoins.com/news/ethereum-classic-forks-dao-hacker-moves-funds/36505,100,-4.32692307692307
10/25/2016,bitcoinist.net,http://bitcoinist.net/money-2020-ethereum-investment/,40,0.7372654155496
10/28/2016,itnewsonline.com,http://www.itnewsonline.com/prnewswire/First-Ethereum-Developers-Certified-on-the-Blockchain-Says-B9lab/459535,100,2.41758241758242
10/28/2016,marketwatch.com,http://www.marketwatch.com/story/first-ethereum-developers-certified-on-the-blockchain-says-b9lab-2016-10-28,100,2.42424242424242
10/28/2016,prnewswire.com,http://www.prnewswire.com/news-releases/first-ethereum-developers-certified-on-the-blockchain-says-b9lab-300353173.html,100,2.47747747747747
10/28/2016,newswire.com,https://www.newswire.com/news/first-ethereum-developers-certified-on-the-blockchain-says-b9lab-15869958,100,2.45746691871456
10/31/2016,financial-news.co.uk,http://www.financial-news.co.uk/37930/2016/10/b9lab-ethereum-developers-certified-on-blockchain-20161/,100,2.07253886010363
11/01/2016,coindesk.com,http://www.coindesk.com/press-releases/first-ethereum-developers-certified-blockchain-says-b9lab/,100,2.25563909774436
11/03/2016,coindesk.com,http://www.coindesk.com/microsoft-launching-new-ethereum-blockchain-product/,40,1.74672489082969
11/04/2016,coinspeaker.com,http://www.coinspeaker.com/2016/11/04/microsofts-ethereum-consortium-blockchain-network-named-project-bletchley-hits-azure-marketplace/,100,1.75879396984925
11/04/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/rbs-builds-ethereum-based-distributed-clearing-house-1589897,100,-0.12422360248447
11/08/2016,frenchweb.fr,http://www.frenchweb.fr/bitcoin-ethereum-zcash-ou-en-est-on-dans-le-monde-des-blockchains/264844,100,0.31512605042017
11/08/2016,newsbtc.com,http://www.newsbtc.com/2016/11/08/students-weigh-bitcoin-vs-ethereum-investment-debate/,50,0.86206896551724
11/07/2016,zennie62blog.com,http://www.zennie62blog.com/2016/11/07/blockchain-startup-synereo-threatens-monopoly-of-ethereum-as-major-dapps-host-cointelegraph/,70,1.71428571428571
11/09/2016,coindesk.com,http://www.coindesk.com/deloitte-opens-ethereum-identity-platform-blockchain-developers/,100,1.6359918200409
11/12/2016,pr.ua,http://pr.ua/obmjen-perfect-money-na-ethereum.dhtm,100,-0.55401662049862
11/14/2016,newsbtc.com,http://www.newsbtc.com/2016/11/14/better-ethereum-wallet-investors/,50,1.93103448275862
11/15/2016,pressnetwork.de,http://pressnetwork.de/tag/ethereum/,100,-0.22421524663678
11/17/2016,coindesk.com,http://www.coindesk.com/coindesk-research-spotlight-study-q3-ethereum-hard-fork/,100,-2.2248243559719
11/17/2016,bitcoinist.net,http://bitcoinist.net/ethereum-outperform-bitcoin/,100,1.78173719376392
11/21/2016,vox.com,http://www.vox.com/new-money/2016/11/21/13669662/bitcoin-ethereum-future-explained,10,-1.22369065100343
06/28/2016,cointelegraph.com,http://cointelegraph.com/news/uk-based-razormind-emerges-as-blockchain-rival-to-ethereum-microsoft-ibm-and-eris,50,1.62162162162162
06/28/2016,coindesk.com,http://www.coindesk.com/ethereum-vulnerability-may-prevent-soft-fork/,100,-4.24107142857143
11/22/2016,coindesk.com,http://www.coindesk.com/siemens-blockchain-microgrid-lo3-ethereum/,80,0.766283524904213
11/24/2016,nigeriatoday.ng,http://www.nigeriatoday.ng/2016/11/keepkey-lowers-price-for-black-friday-adds-ethereum/,60,2.12164073550212
06/07/2015,newsbtc.com,http://www.newsbtc.com/2016/06/06/airbitz-edge-security-makes-ethereum-based-augur-accessible/,100,2.21238938053097
11/21/2016,newsbtc.com,http://www.newsbtc.com/2016/11/21/zcash-developers-contemplate-switch-ethereum-based-block-timestamping/,100,-0.98814229249012
11/29/2016,cryptocoinsnews.com,https://www.cryptocoinsnews.com/ethereum-price-falls-7/,50,-1.83673469387755
11/30/2016,newsbtc.com,http://www.newsbtc.com/2016/11/30/vdice-gambling-ethereum-blockchain/,100,2.41228070175438
08/05/2016,coindesk.com,http://www.coindesk.com/mission-untraceable-how-zcash-is-being-used-to-obscure-ethereum-transactions/,10,2.01550387596899
06/28/2016,bitcoinist.net,http://bitcoinist.net/dao-soft-fork-ethereum-vulnerable/,100,-4.644412191582
12/02/2016,criptonoticias.com,https://criptonoticias.com/eventos/simposio-contratos-inteligentes-competencia-ethereum/,60,3.54838709677419
08/05/2016,nasdaq.com,http://www.nasdaq.com/article/ethereum-experts-debate-merits-of-two-ethereum-chains-cm661360,20,-0.18382352941176
12/05/2016,news.finance.ua,http://news.finance.ua/ru/news/-/390099/birzha-kriptovalyut-bitsane-zapuskaet-podderzhku-ethereum,100,3.26086956521739
06/21/2016,cointelegraph.com,http://cointelegraph.com/news/expert-the-dao-was-exploited-not-hacked-ethereum-should-do-nothing,100,-1.60550458715597
12/05/2016,ethereum.org,https://blog.ethereum.org/2016/12/05/zksnarks-in-a-nutshell/,100,-0.34108527131783
12/07/2016,newsbtc.com,http://www.newsbtc.com/2016/12/07/coinbase-removes-promotional-ethereum-post-medium/,100,1.20724346076459
12/06/2016,coindesk.com,http://www.coindesk.com/erste-bank-ethereum-projects-contest/,20,7.81893004115226
07/17/2016,newsbtc.com,http://www.newsbtc.com/2016/07/17/ethereum-hard-fork-remains-topic-heavy-debate/,100,-1.14942528735632
06/21/2016,arstechnica.co.uk,http://arstechnica.co.uk/security/2016/06/ethereum-fights-for-its-survival-after-30-million-hack/,100,-5.94925634295713
06/21/2016,arstechnica.com,http://arstechnica.com/security/2016/06/bitcoin-rival-ethereum-fights-for-its-survival-after-50-million-heist/,100,-5.95968448729185
06/21/2016,zdnet.fr,http://www.zdnet.fr/actualites/blockchain-dao-premiere-epreuve-du-feu-pour-ethereum-39838668.htm,100,-2.97297297297298
07/19/2016,coindesk.com,http://www.coindesk.com/south-africa-diy-ethereum-blockchain-tests/,50,1.02986611740474
07/22/2016,coindesk.com,http://www.coindesk.com/big-banks-consultants-ethereum-hard-fork/,50,1.0752688172043
07/21/2016,vice.com,http://motherboard.vice.com/read/why-ethereum-succeeded-where-bitcoin-failed-hard-fork-DAO,40,-2.23752151462994
07/21/2016,coindesk.com,http://www.coindesk.com/coinbase-wallet-buy-sell-ether-ethereum/,50,1.13636363636363
12/13/2016,lnt.ma,http://lnt.ma/dossier-special-blockchain-partie-3-ethereum-nouveau-monde-possible/,40,2.40740740740741
06/16/2016,cointelegraph.com,http://cointelegraph.com/news/bitcoin-group-welcomes-ethereum-support-from-two-australian-bitcoin-exchanges,100,3.76811594202898
12/17/2016,coindesk.com,http://www.coindesk.com/ethereum-classic-price-surges-by-over-30/,40,0.84439083232811
07/30/2016,nasdaq.com,http://www.nasdaq.com/article/how-the-great-ethereum-schism-can-end-well-for-ethereum-classic-part-2-of-3-cm657748,100,-0.82372322899506
07/31/2016,coindesk.com,http://www.coindesk.com/three-value-propositions-ethereum-classic/,100,0
12/20/2016,huffingtonpost.com,http://www.huffingtonpost.com/ameer-rosic-/ethereum-vs-bitcoin-whats_b_13735404.html,40,0.96385542168674
12/22/2016,thebitcoinnews.com,http://thebitcoinnews.com/eurakos-next-a-new-complementary-cryptocurrency-based-on-the-ethereum-blockchain/,40,3.98230088495575
08/08/2016,coindesk.com,http://www.coindesk.com/ethereum-dao-hacker-getting-away-classic/,100,-3.08848080133555
07/04/2016,themarketmogul.com,http://themarketmogul.com/why-ethereum-is-a-better-letter-of-credit/,100,6.87237026647966
08/01/2016,wsj.com,http://blogs.wsj.com/moneybeat/2016/08/01/the-great-digital-currency-debate-new-ethereum-vs-ethereum-classic/,100,-0.63291139240506
12/29/2016,itproportal.com,http://www.itproportal.com/features/why-ethereum-will-take-blockchain-beyond-bitcoin/,40,0.79239302694136
06/10/2016,cointelegraph.com,http://cointelegraph.com/news/blockchain-to-track-solar-power-production-ethereum-to-utilise-the-data,80,1.88679245283019
06/08/2016,cointelegraph.com,http://cointelegraph.com/news/vitalik-buterin-sets-milestones-on-ethereums-route-to-be-the-world-computer,20,2.26460071513707
06/09/2016,coinreport.net,https://coinreport.net/lisk-welcomes-ethereum-contributors-charles-hoskinson-steven-nerayoff-senior-advisors/,20,4.10958904109589
01/02/2017,thebitcoinnews.com,http://thebitcoinnews.com/vitalik-buterin-bitcoin-more-likely-than-ethereum-to-intentionally-fork-in-2017/,20,-3.5
01/02/2017,cryptocoinsnews.com,https://www.cryptocoinsnews.com/vitalik-buterin-bitcoin-likely-ethereum-intentionally-fork-2017/,20,-2.02898550724638
07/30/2016,nasdaq.com,http://www.nasdaq.com/article/how-the-great-schism-can-end-well-for-ethereum-one-part-1-of-3-cm657734,100,-2.60115606936416
07/30/2016,coindesk.com,http://www.coindesk.com/rise-replay-attacks-ethereum-divide/,20,-3.04212168486739
01/07/2017,thebitcoinnews.com,http://thebitcoinnews.com/status-im-an-ethereum-mobile-client-launches-in-alpha-aimed-at-early-adopters-and-developers/,20,2.12765957446809
01/07/2017,altcointoday.com,http://www.altcointoday.com/man-claims-ethereums-godfather-aims-recasting-smart-contracts/,100,1.79738562091504
01/06/2017,bitcoinprbuzz.com,http://bitcoinprbuzz.com/press-release-status-im-ethereum-mobile-client/,20,2.17391304347826
08/04/2016,newsbtc.com,http://www.newsbtc.com/2016/08/04/everything-new-old-changelly-supports-hardfork-adds-ethereum-classic/,100,1.56657963446475
06/15/2016,cointelegraph.com,http://cointelegraph.com/news/new-advisors-could-push-lisk-beyond-ethereum,100,4.24242424242424
01/09/2017,cryptocoinupdates.com,http://www.cryptocoinupdates.com/status-im-an-ethereum-mobile-client-launches-in-alpha-aimed-at-early-adopters-and-developers-4/,20,2.42914979757085
01/09/2017,nasdaq.com,http://www.nasdaq.com/article/barry-silbert-shares-digital-currency-groups-perspective-on-ethereum-announces-etherscan-investment-cm731274,100,1.10294117647059
01/09/2017,coindesk.com,http://www.coindesk.com/2017-ethereum-will-go-enterprise/,100,2.06489675516225
01/06/2017,newswire.com,https://www.newswire.com/news/status-im-an-ethereum-mobile-client-launches-in-alpha-aimed-at-early-18481798,20,1.95694716242661
01/11/2017,marketwatch.com,http://www.marketwatch.com/story/statusim-an-ethereum-mobile-client-launches-in-alpha-aimed-at-early-adopters-and-developers-2017-01-11,20,2.00400801603206
